name,path,interpreter,sha256,main_bundle_exec,main_bundle_path,main_bundle_name,main_bundle_identifier,main_bundle_version,main_bundle_short_version_str,bundle_path,bundle_name,bundle_identifier,bundle_version,bundle_short_version_str,homebrew_package_name,homebrew_package_path,homebrew_package_description,homebrew_package_github,homebrew_package_homepage,homebrew_package_latest_stable_version,homebrew_keg_version,cert_sha256,cert_common_name,cert_organization,cert_organizational_unit,cert_valid_from,cert_valid_until
boolean_double.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/handlebars/node_modules/uglify-js/node_modules/optimist/example,/usr/bin/env node,85f12ddbfa94c71dda8e7c7db1b6b9d11d6aa2ca27df1701c89e4d3928475453,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
line_count_options.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/handlebars/node_modules/uglify-js/node_modules/optimist/example,/usr/bin/env node,c2f63394021c7283451d52169a7b5143f869400fe992b055cea13d5d9b5bec35,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
default_hash.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/handlebars/node_modules/uglify-js/node_modules/optimist/example,/usr/bin/env node,cb51dc9e271de112145ca01c813dbc27c0dedbb12e77ce839a47a2fa0106b695,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
print-script,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/handlebars, /usr/bin/env node,56133bb906cfe0ff83a5d017c3fd1d9eb69e50742fd5eb57787ecb1dc3938ccc,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
cli.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/serve-static/node_modules/send/node_modules/mime,/usr/bin/env node,f8691b2f01b77334e33bb6898d69c80dc05b18e4be66760c476331a388f9cd27,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
har-validator,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/request/node_modules/har-validator/bin,/usr/bin/env node,36ca3f909ac4778f2c6b648d9192f4d7a278e02ca24cb9a5c1b6383113b1b808,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
sauce.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/request/node_modules/bl/test,/usr/bin/env node,eb1f1151e519dabc090470192366af6d3711cc408a4f06ba64437e14069638a2,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
jsstyle,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/request/node_modules/http-signature/node_modules/ctype/tools,/usr/bin/env perl,a3488e221e1ea3bbbdb0e98bfca72dcd5b1f51d4c6d5ff2c6406a78c8c205724,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
bench.sh,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/request/node_modules/node-uuid/benchmark,/bin/bash,51ea41e52729c5a176abd9b62a9d8334600996d42203655875960356a91f5f2b,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
bench.gnu,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/request/node_modules/node-uuid/benchmark,/opt/local/bin/gnuplot -persist,9551f7a9fd946726546a0ad481d5ce21561e0f6dbe4d084fb170d275f98663c7,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
uuid,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/request/node_modules/node-uuid/bin,/usr/bin/env node,0a2da601bb8bdc38c7e145ffd6a141a4e2c57f8023c6594418f253e00cd68e67,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
nspCLI.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/bin,/usr/bin/env node,fd151e80b21eb06ec03161cf5ef81e7069598a156dfed518366d822550c7131f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
stringify.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/celeri/node_modules/dsync/node_modules/traverse/examples,/usr/bin/env node,2cea55cb7498d7d534acbf4aa993df6c330003e54ea81f16f2bd7bbe21fe1689,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
build-ebnf,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/celeri/node_modules/beanpoll/docs,/usr/bin/env node,83f37b3ca98b49ad2758cf2fbd506e4b452f96362317647f3a867ee6378677e3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
cli.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/chalk/node_modules/strip-ansi,/usr/bin/env node,b12fd21b28fbc82feaff887fcb8dfbdde6b94c6ec408144f43e39fe05836c1b8,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
cli.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/chalk/node_modules/has-ansi,/usr/bin/env node,1a79dca961133c7c958314569705cdd246a0f9da951ecde9cc512313825cffec,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
cli.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/chalk/node_modules/supports-color,/usr/bin/env node,73f962bdac16986c8974519c025f0411a96e70db753c4ab97244f56c09bea904,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
setup.sh,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/rimraf/test,/bin/bash,38ae341efe8670bb5aa72be3f00a362530000ba36c0851be791b1d2850263643,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
run.sh,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/rimraf/test,/bin/bash,c0c0ef8e7c4356fa2b3b6ccdb5766b4300cff4bde3d65bd263d508c72c573bb4,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
bin.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/rimraf,/usr/bin/env node,a950a4f39d00ac97e9f33c3b9dd7345293ef67b4529ef2b4748edd1a49d844c1,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
semver,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/semver/bin,/usr/bin/env node,ea518cc1434f03a290ecc10181efb63364d02285bfc6cf50f709a6add88510aa,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
index.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/npmlog/node_modules/ansi/examples/progress,/usr/bin/env node,2cc0d635291c62a666fd6474bac57853a2fac55b05e3b27f87b4833f3d30b8cd,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
cursorPosition.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/npmlog/node_modules/ansi/examples,/usr/bin/env node,6024c80de8531a7815734e0f1a3ff340cf61df64b70cbc925d40548c84b61cdb,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
index.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/npmlog/node_modules/ansi/examples/clear,/usr/bin/env node,352a7b49d7d641c65399b7ff969febac24a9cce6b8c35e4a0ecb7459e3759794,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
index.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/silent-npm-registry-client/node_modules/npm-registry-client/node_modules/npmlog/node_modules/ansi/examples/beep,/usr/bin/env node,565e8fccfba17612b409399fc6eb650478734e8901184d27d6e10f45f75ac9ee,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
semver,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/semver/bin,/usr/bin/env node,ea518cc1434f03a290ecc10181efb63364d02285bfc6cf50f709a6add88510aa,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
spellcheck,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/speller/bin,/usr/bin/env narwhal,d6d0fd687c44f02cf469c222fa1c4444b7122bfdb9cf8051a563848aa23831bf,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
speller,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/speller/bin,/usr/bin/env node,672d30106b6fee04ab26f5083d20e5bb2c4aebe5f3034b41887626025dcc176e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
test,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/speller/tests,/usr/bin/env narwhal,5b20e8637a05cae82d017ff06e8beec3e690730b5817574ff26765ac1d3d1e4c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
test-node,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/speller/tests,/usr/bin/env node,d113231e176fe0aa209132a61ccd972648c3859064e55c7a27a9aa6d029030e6,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
cmd.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/npmconf/node_modules/mkdirp/bin,/usr/bin/env node,24b028bccb1773f02cf0d0fb3dca5468f1b5d22a06cbc5cbf351e1eb3accefb1,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
nopt.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/npmconf/node_modules/nopt/bin,/usr/bin/env node,419fd0c250623dcf67bb4993817881331c17096960907ee34adc85af9e74da31,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
my-program.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nsp/node_modules/npmconf/node_modules/nopt/examples,/usr/bin/env node,701c67a3301b077b1552ddc5d7ebac56b69aaaa4c55321d1a4e4a48078026db9,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
start,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/http-proxy/node_modules/eventemitter3/benchmarks,/bin/sh,35c476ce938d31d878435290b5f21436e94d302e9bf18c93da100f20930b532e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
needle,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/nodemailer/node_modules/needle/bin,/usr/bin/env node,80bde010ecfeef38a607a6cdc83c0f21d1bce761a52d3792387257ebbd397822,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
cmd.js,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/node_modules/mkdirp/bin,/usr/bin/env node,24b028bccb1773f02cf0d0fb3dca5468f1b5d22a06cbc5cbf351e1eb3accefb1,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
gyp-mac-tool,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/xcsd/build,/usr/bin/env python,6edc251b4a17f3cc73c1512f1e333f962d2b7834d4950654c22355ee5eb25ea7,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
node,/Applications/Xcode.app/Contents/Developer/usr/share/xcs/Node/bin,,56001489585f157e2bc75471096af7957c4587e07b4cd13d1425920078f8e17d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
ParserState.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,294fc15db168a1567a38195d5871ab5f5537c7235af4cfb22c0fff2de03a67b8,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
ObjCClass.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,5aa6da8370ccc4abe4dc3eb38e60bf33f5e9557d8804c149f5af48fd14e94ebe,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
TypeHelper.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,3add8e6be99e228cba32319c3453290aa5d925c4bae202c5f542e4f7756ce1ad,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
APIOwner.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,61a4a2f97ce6fa167c8b4be7e4c8fde0e4bc3345a101c1405665b58b2299b83a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
BlockParse.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,9852e91e532b3da3908830cfed28318cb69db253f1ba7bfe2294217353a22e4c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Header.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,d67aa57cf341c671ab74d2373cb611c9952961148ba1d1f64e8977662d1ba682,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
IncludeHash.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,17503c9e27513fcbb07d51864eec2c468d7d5dc8a5e1104bfd87e06c07cca4e9,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
AvailHelper.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,a04c4c3e7bf72e1aab4aa4f4f3166755f73beb725540d5c4908ec71839a63105,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
PerfPoint.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,eaaeb3e4a7fac9a43f324036cb2b8d3ecfda7e9961ab207481aa386f48283340,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
LineRange.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,685fa364e1debb22286d0dcc965f062edc7c8394e626ef77489a2647f409752c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
PDefine.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl,5aa96b24aed7d6824c4b2d42651745fe05758083e386db377012c93f1d9f8f59,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Typedef.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl,f39e4e6cd4c37fdd18d18a4cee60aea8547be264f46a8b64b2a3232cf7d71315,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Test.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,fae83112295fdb32e1403cb1f1acf7ea5f5c8957c9e505bc7b3181187e46f274,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
ObjCCategory.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,9a92af93ff1180679dac2ceafff74bce78c8b63f0995c1f79e6611d98f541730,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
CPPClass.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,b023d05f1ecb7e12d827ac760ef5504fb54c4ac9cb098a906f8c57f918270614,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Var.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl,08b4da0bae7c487c2f44691ccfd65d1a6095edc9cce0f96f918dd0ce135b5f49,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
ObjCContainer.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,d4bb34161e74ce5b491e944a8d68a457c0105fdafed61e6cd6e69ecf01931334,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
HashObject.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,37ce890d1c98f23b1a202184ddd30bdf6db07031d686dbd864ffec61ace1bb13,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Method.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl,ac8ecacc7ce0d09eda22779506c4cc7a8d771fe4d62843e464d94547257d4c94,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Regen.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl,6673b3b7abd2e9234287f90b4720778ea3a2347446e82d552bab92f49c4bbd40,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Group.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,ed9a57822bce2d4c18a9d8e2c0db2216077d6b61964448da1d42c77f85fc27b9,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Dependency.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,887355052c46863538d539e86af508842bda377389933909d1de825ebc43396b,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
MinorAPIElement.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,a0a576f5cae34ad54aaae50d406223d46e3c16d94a75d317873c621342739189,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
PythonParse.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,ea54b464ed90c8d180f642bf38216945decb1d848f8c7cc0a5c02aa9adba0de7,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Utilities.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,9b0d7670e6c9a6eed333a467511fbbdefda360f56dba3f38e12e5e65b35ec419,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Enum.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,caa104f13f28d58e9f2c6506daea7a9e9468f97b47e839217144028c1d1c7369,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
ParseTree.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,e676f953143aea866328a376d1192f80f01be95ff37cf27bc45292d006a4075a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
ObjCProtocol.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,d88a8bd8695653c4df5102e088899fdada4195d34a7b14d52914d155516eda08,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Constant.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,21d15ec671c3844c8426fccdecf8b717cb60c140daaf45c7a74f80bf3f0f7107,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Struct.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl,2c702200dedb80ad9676499488e975c52e38b06c231e8eb1afd2352c82c81444,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
Function.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl,5cd6c6eaf8b8bf192660cbfa25414a632b8c8e425aaea17d554422a45e1a3f94,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
PerfEngine.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,f37f494bc8f8f074f17eead40383fa052e152f0bddb1342edc255bb6a614626b,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
DocReference.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,e5e146b55ef3bfa2b9d621afd470107832e2acab434da19eda2ce490b60dbc8d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
HeaderElement.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc, /usr/bin/perl -w,1094e1c6894fdb6e346d2872da7d602f22294c5bb019615852d6d6d1e483aacb,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
MacroFilter.pm,/Applications/Xcode.app/Contents/Developer/usr/share/headerdoc/Modules/HeaderDoc,/usr/bin/perl,1c7765d83ee7cffb9850a72ac3a4c79707f582cec425d5c1614fbdbd54203974,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
iphoneos-optimize,/Applications/Xcode.app/Contents/Developer/Platforms/AppleTVOS.platform/Developer/usr/bin,/usr/bin/perl,5617743dea53ae9fbc97e98e13f73cc0b57136576bedcd82d0a1b071d7eca52f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
dwarfdump,/Applications/Xcode.app/Contents/Developer/Platforms/AppleTVOS.platform/Developer/usr/bin,,ffa2bc4c977ac51e8d2c5eb3a10b5d488bdb5ce0a45ea933b766d95dbc75ffd9,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
csent,/Applications/Xcode.app/Contents/Developer/Platforms/AppleTVOS.platform/Developer/usr/bin,,f1916a78d589b3da797f82c868d74d55ebf1427282cb53093d82cefe064f2a47,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
dsymutil-classic,/Applications/Xcode.app/Contents/Developer/Platforms/AppleTVOS.platform/Developer/usr/bin,,35c0c06c96340e85b67b8c56d7049e3fc39b7e1f28551f2e37c81f860903aee5,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
xctest,/Applications/Xcode.app/Contents/Developer/Platforms/AppleTVOS.platform/Developer/Library/Xcode/Agents,,b04b2c9ef6b3e19e162b75e8fa1a7d6e3ea73dff92bfbdfd45cc47b0f9abc647,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
